Movie Title,Release Date,Release Year,Opening Weekend,Genre ID,Avg Expert Score
Guess Who,March 25th,2005,20671446.00,4,54.5428571428571429
Dolls,December 10th,2003,2067.00,4,71.3125000000000000
Dolls,December 10th,2003,2067.00,17,71.3125000000000000
Marjorie Prime,August 18th,2017,20668.00,17,80.6428571428571429
Step Up,August 11th,2006,20659573.00,17,51.0000000000000000
Step Up,August 11th,2006,20659573.00,4,51.0000000000000000
Laura Smiles,July 27th,2007,2065.00,17,60.1111111111111111
The Wedding Ringer,January 16th,2015,20649306.00,4,40.8888888888888889
The Final Member,April 18th,2014,2064.00,17,67.7500000000000000
Barbershop,September 13th,2002,20627433.00,17,68.6551724137931034
Garage Days,July 18th,2003,20600.00,17,53.8947368421052632
Frida,October 25th,2002,205996.00,4,64.4473684210526316
Frida,October 25th,2002,205996.00,17,64.4473684210526316
Confetti,September 15th,2006,20560.00,4,58.9047619047619048
Gemini Man,October 11th,2019,20552372.00,17,44.6734693877551020
In America,November 26th,2003,205229.00,4,77.2926829268292683
In America,November 26th,2003,205229.00,17,77.2926829268292683
Monsters,October 29th,2010,20508.00,4,66.7692307692307692
Monsters,October 29th,2010,20508.00,17,66.7692307692307692
Notorious,January 16th,2009,20497596.00,17,62.0000000000000000
The Artist,November 25th,2011,204878.00,4,88.2926829268292683
The Peanut Butter Falcon,August 9th,2019,204793.00,17,73.4285714285714286
The First Grader,May 13th,2011,20437.00,17,60.5238095238095238
Wrong,March 29th,2012,20424.00,17,61.0588235294117647
Some Body,April 26th,2002,2042.00,17,45.6470588235294118
Last Train Home,September 3rd,2010,20418.00,17,85.2222222222222222
Winter Solstice,April 8th,2005,20393.00,17,62.7857142857142857
Bubble Boy,August 24th,2001,2038349.00,4,45.7142857142857143
The Other Half,December 2nd,2016,2037.00,17,61.6666666666666667
The Other Half,December 2nd,2016,2037.00,4,61.6666666666666667
Eagle vs Shark,June 15th,2007,20361.00,4,58.9200000000000000
The Upside,January 11th,2019,20355000.00,17,50.0000000000000000
Warm Bodies,February 1st,2013,20353967.00,17,62.9230769230769231
Warm Bodies,February 1st,2013,20353967.00,4,62.9230769230769231
90 Minutes in Heaven,September 11th,2015,2035273.00,17,34.0000000000000000
Heartless,November 19th,2010,2033.00,17,60.5833333333333333
The Sweeney,March 1st,2012,20321.00,17,47.9090909090909091
The Architect,December 1st,2006,2032.00,17,52.8750000000000000
Still Walking,August 28th,2009,20298.00,17,87.9047619047619048
The Girlfriend Experience,May 22nd,2009,202965.00,17,68.7307692307692308
Damsel,June 22nd,2018,20291.00,17,64.8181818181818182
The Wrestler,December 17th,2008,202714.00,17,81.9722222222222222
Judas and the Black Messiah,February 12th,2021,2027076.00,17,84.2040816326530612
Catch a Fire,October 27th,2006,2026997.00,17,66.4375000000000000
Friday Night Lights,October 8th,2004,20269025.00,17,73.5428571428571429
Dheepan,May 6th,2015,20249.00,17,76.8965517241379310
Deepwater Horizon,September 30th,2016,20223544.00,17,70.0576923076923077
Pawn Sacrifice,September 16th,2015,202053.00,17,67.6551724137931034
Black Panther,February 16th,2018,202003951.00,17,86.8181818181818182
Eight Below,February 17th,2006,20188176.00,4,66.0322580645161290
Eight Below,February 17th,2006,20188176.00,17,66.0322580645161290
Hollywood Ending,May 3rd,2002,2017981.00,4,52.1351351351351351
The Lookout,March 30th,2007,2017795.00,17,73.3939393939393939
Code 46,August 6th,2004,20170.00,17,60.5757575757575758
Code 46,August 6th,2004,20170.00,4,60.5757575757575758
Hair Show,October 15th,2004,201567.00,4,38.5000000000000000
Silent Hill,April 21st,2006,20152598.00,17,36.6190476190476190
Wind Chill,April 27th,2007,20146.00,17,57.8571428571428571
Bewitched,June 24th,2005,20131130.00,4,41.0000000000000000
Morgan,September 2nd,2016,2012709.00,17,52.0000000000000000
JCVD,November 7th,2008,20119.00,17,68.4800000000000000
Spartan,March 12th,2004,2011435.00,17,63.6470588235294118
Garden State,July 28th,2004,201115.00,17,70.6756756756756757
Garden State,July 28th,2004,201115.00,4,70.6756756756756757
The Mexican,March 2nd,2001,20108829.00,4,50.4000000000000000
The Tenants,February 3rd,2006,2010.00,17,52.3000000000000000
Meet the Browns,March 21st,2008,20082809.00,17,49.1428571428571429
Meet the Browns,March 21st,2008,20082809.00,4,49.1428571428571429
Woman on Top,September 22nd,2000,2008191.00,4,48.6451612903225806
Zookeeper,July 8th,2011,20065617.00,4,35.6206896551724138
The Second Chance,February 17th,2006,200554.00,17,55.4285714285714286
Ray,October 29th,2004,20039730.00,17,73.3250000000000000
Down to Earth,February 16th,2001,20027309.00,4,39.6785714285714286
Duets,September 15th,2000,2002588.00,17,45.7931034482758621
Arbitrage,September 14th,2012,2002165.00,17,73.7142857142857143
The Manchurian Candidate,July 30th,2004,20018620.00,17,76.4634146341463415
Carlos,October 15th,2010,20006.00,17,91.9047619047619048
Tenet,September 3rd,2020,20001852.00,17,69.5000000000000000
The New World,December 25th,2005,20000.00,4,73.7368421052631579
The New World,December 25th,2005,20000.00,17,73.7368421052631579
The Body,April 20th,2001,19988.00,17,27.5454545454545455
The Body,April 20th,2001,19988.00,4,27.5454545454545455
Fierce People,September 7th,2007,19968.00,17,56.1333333333333333
Veronica Mars,March 14th,2014,1988351.00,17,65.0857142857142857
The Oranges,October 5th,2012,198461.00,4,48.2608695652173913
The Oranges,October 5th,2012,198461.00,17,48.2608695652173913
Cut Sleeve Boys,August 10th,2007,1982.00,4,49.7500000000000000
Suzhou River,November 8th,2000,19808.00,17,76.6111111111111111
Suzhou River,November 8th,2000,19808.00,4,76.6111111111111111
Hunger,December 5th,2008,1980.00,17,81.6800000000000000
Girlfight,September 29th,2000,197896.00,17,72.9117647058823529
Everybody Wants to Be Italian,September 5th,2008,197861.00,4,33.5714285714285714
Shadow Magic,April 6th,2001,19772.00,17,69.0909090909090909
Shadow Magic,April 6th,2001,19772.00,4,69.0909090909090909
Redemption,June 28th,2013,19768.00,17,49.7142857142857143
Mainstream,May 7th,2021,19745.00,17,39.3750000000000000
The Spectacular Now,August 2nd,2013,197415.00,17,82.0714285714285714
The Spectacular Now,August 2nd,2013,197415.00,4,82.0714285714285714
Harsh Times,November 10th,2006,1968505.00,17,60.7500000000000000
The Grey,January 27th,2012,19665101.00,17,64.2571428571428571
No Strings Attached,January 21st,2011,19652921.00,4,54.2777777777777778
The Invisible War,June 22nd,2012,19600.00,17,75.8947368421052632
The End of Love,March 1st,2013,1955.00,17,61.7692307692307692
Reminiscence,August 20th,2021,1950793.00,4,51.0697674418604651
Drinking Buddies,August 23rd,2013,19505.00,4,71.8125000000000000
Drinking Buddies,August 23rd,2013,19505.00,17,71.8125000000000000
Blindness,October 3rd,2008,1950260.00,4,50.1290322580645161
Blindness,October 3rd,2008,1950260.00,17,50.1290322580645161
True Story,April 17th,2015,1950214.00,17,56.4250000000000000
Moneyball,September 23rd,2011,19501302.00,17,85.0476190476190476
For Colored Girls,November 5th,2010,19497324.00,17,53.3939393939393939
The Air I Breathe,January 25th,2008,19487.00,4,41.2222222222222222
The Air I Breathe,January 25th,2008,19487.00,17,41.2222222222222222
Mary Queen of Scots,December 7th,2018,194777.00,17,63.6382978723404255
Argo,October 12th,2012,19458109.00,17,85.3111111111111111
Frankie,October 25th,2019,19435.00,17,57.5517241379310345
Deadfall,December 7th,2012,19391.00,17,53.6250000000000000
Proof,September 16th,2005,193840.00,17,68.6756756756756757
Blue Valentine,December 29th,2010,193728.00,4,81.2857142857142857
Blue Valentine,December 29th,2010,193728.00,17,81.2857142857142857
Final,December 7th,2001,1933.00,17,51.3636363636363636
Super Dark Times,September 29th,2017,19328.00,17,75.6666666666666667
Aniara,May 17th,2019,19297.00,17,64.8125000000000000
The Fluffer,November 16th,2001,19280.00,4,58.1250000000000000
The Fluffer,November 16th,2001,19280.00,17,58.1250000000000000
Gerontophilia,May 1st,2015,1927.00,4,51.1111111111111111
Edmond,July 14th,2006,19253.00,17,63.5238095238095238
Love in the Time of Cholera,November 16th,2007,1924860.00,4,47.6551724137931034
Love in the Time of Cholera,November 16th,2007,1924860.00,17,47.6551724137931034
Badland,November 30th,2007,1924.00,17,37.0000000000000000
Relic,July 3rd,2020,192352.00,17,77.2702702702702703
Innocent Voices,October 14th,2005,192000.00,17,69.5416666666666667
Not Fade Away,December 21st,2012,19182.00,17,67.0000000000000000
The Lion King,July 19th,2019,191770759.00,17,58.5000000000000000
Little Secrets,August 23rd,2002,191747.00,17,56.5789473684210526
The Lost City,April 28th,2006,191560.00,17,51.0434782608695652
Dolphin Tale,September 23rd,2011,19152401.00,17,66.8064516129032258
Shaolin,September 9th,2011,19132.00,17,54.7000000000000000
Burn After Reading,September 12th,2008,19128001.00,17,66.3513513513513514
Chronic,September 23rd,2016,1912.00,17,67.9411764705882353
Mindhunters,May 13th,2005,1911358.00,17,38.8666666666666667
"Crazy, Stupid, Love",July 29th,2011,19104303.00,4,69.5000000000000000
Date Movie,February 17th,2006,19076261.00,4,17.5000000000000000
There Will Be Blood,December 26th,2007,190739.00,17,91.3571428571428571
Bamboozled,October 6th,2000,190720.00,17,58.6666666666666667
Stander,August 6th,2004,19067.00,17,65.6111111111111111
The Nowhere Inn,September 17th,2021,19054.00,17,61.5500000000000000
The Terminal,June 18th,2004,19053199.00,4,60.9756097560975610
The Terminal,June 18th,2004,19053199.00,17,60.9756097560975610
The Duchess,September 19th,2008,190426.00,17,64.7647058823529412
The Duchess,September 19th,2008,190426.00,4,64.7647058823529412
Delirious,August 15th,2007,19030.00,17,69.8181818181818182
The Score,July 13th,2001,19018807.00,17,72.6206896551724138
Ad Astra,September 20th,2019,19001398.00,17,79.1250000000000000
Midnight Special,March 18th,2016,190012.00,17,76.3181818181818182
Revolutionary Road,December 26th,2008,189911.00,17,71.8421052631578947
Revolutionary Road,December 26th,2008,189911.00,4,71.8421052631578947
High Tension,June 10th,2005,1897705.00,4,48.6666666666666667
High Tension,June 10th,2005,1897705.00,17,48.6666666666666667
Bright Star,September 17th,2009,189703.00,4,80.8235294117647059
Bright Star,September 17th,2009,189703.00,17,80.8235294117647059
Spider,February 28th,2003,189350.00,17,82.8285714285714286
Time Out of Mind,September 9th,2015,18934.00,17,75.5200000000000000
Hadewijch,December 24th,2010,1892.00,17,79.1250000000000000
Jailbait,August 4th,2006,1890.00,17,44.5000000000000000
Holy Motors,October 17th,2012,18866.00,17,83.6176470588235294
Hidalgo,March 5th,2004,18829435.00,17,58.1666666666666667
Red Tails,January 20th,2012,18782154.00,17,51.6250000000000000
The Sea of Trees,August 26th,2016,1877.00,17,30.2222222222222222
Monday,April 16th,2021,18767.00,17,61.1250000000000000
Monday,April 16th,2021,18767.00,4,61.1250000000000000
The Low Down,April 20th,2001,18755.00,17,65.0909090909090909
Behind Enemy Lines,November 30th,2001,18736133.00,17,53.9310344827586207
The Danish Girl,November 27th,2015,187318.00,17,68.0487804878048780
The Danish Girl,November 27th,2015,187318.00,4,68.0487804878048780
World Trade Center,August 9th,2006,18730762.00,17,69.9750000000000000
Rush,September 20th,2013,187289.00,17,76.6511627906976744
Brooklyn,November 4th,2015,187281.00,17,86.9111111111111111
Brooklyn,November 4th,2015,187281.00,4,86.9111111111111111
Me Before You,June 3rd,2016,18723269.00,4,56.6111111111111111
Me Before You,June 3rd,2016,18723269.00,17,56.6111111111111111
Maid in Manhattan,December 13th,2002,18711407.00,4,50.0312500000000000
Maid in Manhattan,December 13th,2002,18711407.00,17,50.0312500000000000
Princess Kaiulani,May 14th,2010,186995.00,17,47.6470588235294118
28 Hotel Rooms,November 9th,2012,1869.00,17,50.4000000000000000
Focus,February 27th,2015,18685137.00,17,56.6666666666666667
Focus,February 27th,2015,18685137.00,4,56.6666666666666667
Ghost in the Shell,March 31st,2017,18676033.00,17,54.6428571428571429
Happy Here and Now,December 14th,2005,1867.00,17,61.4545454545454545
Summertime,July 9th,2021,18653.00,17,70.2500000000000000
Summertime,July 9th,2021,18653.00,4,70.2500000000000000
Before We Go,September 4th,2015,18630.00,4,37.1000000000000000
Before We Go,September 4th,2015,18630.00,17,37.1000000000000000
Skate Kitchen,August 10th,2018,18605.00,17,73.2758620689655172
The Mystic Masseur,May 3rd,2002,18550.00,17,65.2692307692307692
The Dressmaker,September 23rd,2015,185165.00,17,48.9259259259259259
Brief Interviews with Hideous Men,September 25th,2009,18510.00,17,49.8125000000000000
Baywatch,May 25th,2017,18503871.00,17,40.5319148936170213
Exit Wounds,March 16th,2001,18485586.00,17,42.7777777777777778
The Death of Stalin,March 9th,2017,184805.00,17,86.6279069767441860
Traffic,December 27th,2000,184725.00,17,86.3235294117647059
Lovelace,August 9th,2013,184536.00,17,54.7567567567567568
The Wolf of Wall Street,December 25th,2013,18410067.00,17,76.5957446808510638
Dead or Alive,November 29th,2002,1841.00,17,55.1111111111111111
Real Women Have Curves,October 18th,2002,183772.00,17,73.0714285714285714
The Tailor of Panama,March 30th,2001,1837068.00,17,68.1612903225806452
Charlie Bartlett,February 22nd,2008,1836256.00,17,58.0800000000000000
Thin Ice,February 17th,2012,183527.00,17,62.3000000000000000
Cinderella Man,June 3rd,2005,18320205.00,17,73.6000000000000000
Stolen,September 14th,2012,183125.00,17,39.6666666666666667
The Lucky Ones,September 26th,2008,183088.00,17,56.4800000000000000
The Ghost Writer,February 19th,2010,183009.00,17,77.0000000000000000
The Children Act,September 14th,2018,18293.00,17,66.8214285714285714
Jane Eyre,March 11th,2011,182885.00,4,75.9428571428571429
Jane Eyre,March 11th,2011,182885.00,17,75.9428571428571429
The Tomorrow Man,May 22nd,2019,18281.00,17,54.8333333333333333
The Tomorrow Man,May 22nd,2019,18281.00,4,54.8333333333333333
Yes Man,December 19th,2008,18262471.00,4,52.2000000000000000
Truman,April 7th,2015,18258.00,17,81.2500000000000000
Escape Room,January 4th,2019,18238172.00,17,50.7307692307692308
What Men Want,February 8th,2019,18232087.00,4,53.8620689655172414
Secretary,September 20th,2002,182306.00,17,65.8974358974358974
Secretary,September 20th,2002,182306.00,4,65.8974358974358974
Wendy and Lucy,December 10th,2008,18218.00,17,80.0312500000000000
Flawless,March 28th,2008,181910.00,17,62.1428571428571429
A Little Chaos,June 26th,2015,181791.00,4,54.7619047619047619
A Little Chaos,June 26th,2015,181791.00,17,54.7619047619047619
Mirror Mirror,March 30th,2012,18132085.00,17,50.5000000000000000
The Water Man,May 7th,2021,181046.00,17,67.1904761904761905
Vincere,March 19th,2010,18096.00,17,83.7500000000000000
The Railway Man,April 11th,2014,18078.00,17,62.5151515151515152
Frost/Nixon,December 5th,2008,180708.00,17,80.5526315789473684
The Reckoning,March 5th,2004,18044.00,17,54.9285714285714286
Trust the Man,August 18th,2006,180271.00,4,48.6666666666666667
Trust the Man,August 18th,2006,180271.00,17,48.6666666666666667
By Hook or by Crook,October 25th,2002,1802.00,17,49.3750000000000000
By Hook or by Crook,October 25th,2002,1802.00,4,49.3750000000000000
Romeo Must Die,March 22nd,2000,18014503.00,17,55.4814814814814815
Romeo Must Die,March 22nd,2000,18014503.00,4,55.4814814814814815
The Guardian,September 29th,2006,18006064.00,17,56.8620689655172414
5 to 7,April 3rd,2015,18006.00,4,55.0000000000000000
5 to 7,April 3rd,2015,18006.00,17,55.0000000000000000
Panic,December 1st,2000,18006.00,17,78.4166666666666667
Offside,March 23rd,2007,18003.00,17,84.6400000000000000
Million Dollar Baby,December 15th,2004,179953.00,17,87.9487179487179487
Black Hawk Down,December 28th,2001,179823.00,17,77.3333333333333333
Carandiru,May 14th,2004,17945.00,17,71.7857142857142857
On the Ice,February 17th,2012,17901.00,17,60.2500000000000000
Midway,November 8th,2019,17897419.00,17,52.0000000000000000
Around the Bend,October 8th,2004,17879.00,17,51.0967741935483871
My Big Fat Greek Wedding 2,March 25th,2016,17861950.00,4,42.4062500000000000
Dirty Girl,October 7th,2011,17859.00,17,44.1538461538461538
The Dilemma,January 14th,2011,17816230.00,17,49.8750000000000000
"I Love You, Man",March 20th,2009,17810270.00,4,72.6470588235294118
Windfall,February 3rd,2012,1780.00,17,65.6000000000000000
Belfast,November 12th,2021,1779410.00,17,76.9074074074074074
Mercy,April 30th,2010,1776.00,17,50.0000000000000000
Mercy,April 30th,2010,1776.00,4,50.0000000000000000
Me You Them,March 2nd,2001,17750.00,17,71.9523809523809524
